chaser,step,scene,duration_ms,beats
rock-red_room-anthem,11,par_3_red,,1
rock-red_room-anthem,12,par_4_red,,1
rock-red_room-anthem,13,par_1_red,,1
rock-red_room-anthem,14,par_2_red,,1
rock-red_room-anthem,15,par_3_red,,1
rock-red_room-anthem,16,par_4_red,,1
rock-red_room-anthem,17,par_13_red,,1
rock-red_room-anthem,18,par_24_red,,1
rock-red_room-anthem,19,par_13_white,,1
rock-red_room-anthem,20,par_24_white,,1
rock-red_room-anthem,21,par_13_red,,1
rock-red_room-anthem,22,par_24_red,,1
rock-red_room-anthem,23,par_13_white,,1
rock-red_room-anthem,24,par_24_white,,1
rock-red_room-anthem,25,par_all_red,,1
rock-red_room-anthem,26,par_12_amber,,1
rock-red_room-anthem,27,par_34_amber,,1
rock-red_room-anthem,28,par_all_off,,1
rock-red_room-anthem,29,par_all_red,,1
rock-red_room-anthem,30,par_12_amber,,1
rock-red_room-anthem,31,par_34_amber,,1
rock-red_room-anthem,32,par_all_off,,1
rock-red_room-anthem,33,par_4_white,,1
rock-red_room-anthem,34,par_3_white,,1
rock-red_room-anthem,35,par_2_white,,1
rock-red_room-anthem,36,par_1_white,,1
rock-red_room-anthem,37,par_4_white,,1
rock-red_room-anthem,38,par_3_white,,1
rock-red_room-anthem,39,par_2_white,,1
rock-red_room-anthem,40,par_1_white,,1
rock-red_room-anthem,41,par_12_red,,1
rock-red_room-anthem,42,par_34_red,,1
rock-red_room-anthem,43,par_12_white,,1
rock-red_room-anthem,44,par_34_white,,1
rock-red_room-anthem,45,par_12_red,,1
rock-red_room-anthem,46,par_34_red,,1
rock-red_room-anthem,47,par_12_white,,1
rock-red_room-anthem,48,par_34_white,,1
rock-red_room-anthem,49,par_all_amber,,1
rock-red_room-anthem,50,par_all_red,,1
rock-red_room-anthem,51,par_all_amber,,1
rock-red_room-anthem,52,par_all_off,,1
rock-red_room-anthem,53,par_all_amber,,1
rock-red_room-anthem,54,par_all_red,,1
rock-red_room-anthem,55,par_all_amber,,1
rock-red_room-anthem,56,par_all_off,,1
rock-red_room-anthem,57,par_14_white,,1
rock-red_room-anthem,58,par_23_red,,1
rock-red_room-anthem,59,par_all_white,,1
rock-red_room-anthem,60,par_all_off,,1
rock-red_room-anthem,61,par_14_white,,1
rock-red_room-anthem,62,par_23_red,,1
rock-red_room-anthem,63,par_all_white,,1
rock-red_room-anthem,64,par_all_off,,1

# Rock - Midnight - Slow Burn - low
rock-midnight-slow_burn,1,par_all_blue,,1
rock-midnight-slow_burn,2,par_all_blue,,1
rock-midnight-slow_burn,3,par_12_blue,,1
rock-midnight-slow_burn,4,par_34_blue,,1
rock-midnight-slow_burn,5,par_all_blue,,1
rock-midnight-slow_burn,6,par_all_blue,,1
rock-midnight-slow_burn,7,par_12_blue,,1
rock-midnight-slow_burn,8,par_34_blue,,1
rock-midnight-slow_burn,9,par_all_blue,,1
rock-midnight-slow_burn,10,par_all_blue,,1
rock-midnight-slow_burn,11,par_12_blue,,1
rock-midnight-slow_burn,12,par_34_blue,,1
rock-midnight-slow_burn,13,par_all_blue,,1
rock-midnight-slow_burn,14,par_all_blue,,1
rock-midnight-slow_burn,15,par_12_blue,,1
rock-midnight-slow_burn,16,par_34_blue,,1
rock-midnight-slow_burn,17,par_13_blue,,1
rock-midnight-slow_burn,18,par_24_blue,,1
rock-midnight-slow_burn,19,par_13_amber,,1
rock-midnight-slow_burn,20,par_24_amber,,1
rock-midnight-slow_burn,21,par_13_blue,,1
rock-midnight-slow_burn,22,par_24_blue,,1
rock-midnight-slow_burn,23,par_13_amber,,1
rock-midnight-slow_burn,24,par_24_amber,,1
rock-midnight-slow_burn,25,par_13_blue,,1
rock-midnight-slow_burn,26,par_24_blue,,1
rock-midnight-slow_burn,27,par_13_amber,,1
rock-midnight-slow_burn,28,par_24_amber,,1
rock-midnight-slow_burn,29,par_13_blue,,1
rock-midnight-slow_burn,30,par_24_blue,,1
rock-midnight-slow_burn,31,par_13_amber,,1
rock-midnight-slow_burn,32,par_24_amber,,1
rock-midnight-slow_burn,33,par_12_amber,,1
rock-midnight-slow_burn,34,par_34_amber,,1
rock-midnight-slow_burn,35,par_12_blue,,1
rock-midnight-slow_burn,36,par_34_blue,,1
rock-midnight-slow_burn,37,par_12_amber,,1
rock-midnight-slow_burn,38,par_34_amber,,1
rock-midnight-slow_burn,39,par_12_blue,,1
rock-midnight-slow_burn,40,par_34_blue,,1
rock-midnight-slow_burn,41,par_12_amber,,1
rock-midnight-slow_burn,42,par_34_amber,,1
rock-midnight-slow_burn,43,par_12_blue,,1
rock-midnight-slow_burn,44,par_34_blue,,1
rock-midnight-slow_burn,45,par_12_amber,,1
rock-midnight-slow_burn,46,par_34_amber,,1
rock-midnight-slow_burn,47,par_12_blue,,1
rock-midnight-slow_burn,48,par_34_blue,,1
rock-midnight-slow_burn,49,par_all_blue,,1
rock-midnight-slow_burn,50,par_all_amber,,1
rock-midnight-slow_burn,51,par_all_cold_white,,1
rock-midnight-slow_burn,52,par_all_off,,1
rock-midnight-slow_burn,53,par_all_blue,,1
rock-midnight-slow_burn,54,par_all_amber,,1
rock-midnight-slow_burn,55,par_all_cold_white,,1
rock-midnight-slow_burn,56,par_all_off,,1
rock-midnight-slow_burn,57,par_all_blue,,1
rock-midnight-slow_burn,58,par_all_amber,,1
rock-midnight-slow_burn,59,par_all_cold_white,,1
rock-midnight-slow_burn,60,par_all_off,,1
rock-midnight-slow_burn,61,par_all_blue,,1
rock-midnight-slow_burn,62,par_all_amber,,1
rock-midnight-slow_burn,63,par_all_cold_white,,1
rock-midnight-slow_burn,64,par_all_off,,1

# Rock - Midnight - Anthem - high
rock-midnight-anthem,1,par_all_amber,,1
rock-midnight-anthem,2,par_12_amber,,1
rock-midnight-anthem,3,par_34_amber,,1
rock-midnight-anthem,4,par_all_off,,1
rock-midnight-anthem,5,par_all_amber,,1
rock-midnight-anthem,6,par_12_amber,,1
rock-midnight-anthem,7,par_34_amber,,1
rock-midnight-anthem,8,par_all_off,,1
rock-midnight-anthem,9,par_1_blue,,1
rock-midnight-anthem,10,par_2_blue,,1
rock-midnight-anthem,11,par_3_blue,,1
rock-midnight-anthem,12,par_4_blue,,1
rock-midnight-anthem,13,par_1_blue,,1
rock-midnight-anthem,14,par_2_blue,,1
rock-midnight-anthem,15,par_3_blue,,1
rock-midnight-anthem,16,par_4_blue,,1
rock-midnight-anthem,17,par_13_blue,,1
rock-midnight-anthem,18,par_24_blue,,1
rock-midnight-anthem,19,par_13_amber,,1
rock-midnight-anthem,20,par_24_amber,,1
rock-midnight-anthem,21,par_13_blue,,1
rock-midnight-anthem,22,par_24_blue,,1
rock-midnight-anthem,23,par_13_amber,,1
rock-midnight-anthem,24,par_24_amber,,1
rock-midnight-anthem,25,par_all_blue,,1
rock-midnight-anthem,26,par_12_cold_white,,1
rock-midnight-anthem,27,par_34_cold_white,,1
rock-midnight-anthem,28,par_all_off,,1
rock-midnight-anthem,29,par_all_blue,,1
rock-midnight-anthem,30,par_12_cold_white,,1
rock-midnight-anthem,31,par_34_cold_white,,1
rock-midnight-anthem,32,par_all_off,,1
rock-midnight-anthem,33,par_4_amber,,1
rock-midnight-anthem,34,par_3_amber,,1
rock-midnight-anthem,35,par_2_amber,,1
rock-midnight-anthem,36,par_1_amber,,1
rock-midnight-anthem,37,par_4_amber,,1
rock-midnight-anthem,38,par_3_amber,,1
rock-midnight-anthem,39,par_2_amber,,1
rock-midnight-anthem,40,par_1_amber,,1
rock-midnight-anthem,41,par_12_blue,,1
rock-midnight-anthem,42,par_34_blue,,1
rock-midnight-anthem,43,par_12_amber,,1
rock-midnight-anthem,44,par_34_amber,,1
rock-midnight-anthem,45,par_12_blue,,1
rock-midnight-anthem,46,par_34_blue,,1
rock-midnight-anthem,47,par_12_amber,,1
rock-midnight-anthem,48,par_34_amber,,1
rock-midnight-anthem,49,par_all_cold_white,,1
rock-midnight-anthem,50,par_all_blue,,1
rock-midnight-anthem,51,par_all_cold_white,,1
rock-midnight-anthem,52,par_all_off,,1
rock-midnight-anthem,53,par_all_cold_white,,1
rock-midnight-anthem,54,par_all_blue,,1
rock-midnight-anthem,55,par_all_cold_white,,1
rock-midnight-anthem,56,par_all_off,,1
rock-midnight-anthem,57,par_14_amber,,1
rock-midnight-anthem,58,par_23_blue,,1
rock-midnight-anthem,59,par_all_amber,,1
rock-midnight-anthem,60,par_all_off,,1
rock-midnight-anthem,61,par_14_amber,,1
rock-midnight-anthem,62,par_23_blue,,1
rock-midnight-anthem,63,par_all_amber,,1
rock-midnight-anthem,64,par_all_off,,1
all_scenes,2000,italia_disco,,
